chosen,rejected
"Pourquoi illustrer un  thème baroque  par un tableau allemand de la Renaissance, datant de la première moitié du XVIe siècle, fait par Barthel Bruyn ? Maanstonden (d)  Bonsoir ! Distinguer baroque   historique   et...   thème   baroque (comme l est une vanité ) ! Celle-ci était baroque avant l heure et Bruyn peignait en baroque sans le savoir (comme Monsieur Jourdain). Wikinade (d) ",Facebook est un réseau social de merde qui pue la shit ceux qui vont dessu sont des enculer du cul !!!
" L origine sémitique du mot Erèbe est citée aux côtés de l origine indo-européenne dans le wiki anglais Semitic forms such as Hebrew עֶרֶב (ˤerev)  sunset, evening  are sometimes cited as a source. De plus le wiki anglais a ajouté les références de ces deux origines possibles. Lethario (discuter) ",enfin bref c le trou du cul qui a selectionne des nanards comme porteur du maillot de l equipe de france quelle honte
" - Bonjour, je viens de lui mettre un p tit mot (mot de la dernière chance) - Je mets ta page en suivi et agirait en conséquence - Bonne journée (ensoleillée chez moi ) - Lomita (discuter) "," Soit un canular, soit la plus belle connerie que j ai vu depuis longtemps.    Zouman    "
"Sur proposition de , j ai transféré et continué cette discussion sur la page de discussion du projet. Nandoo (discuter) ","Votre synthèse aboutit à des faux sens. Cessez votre logorrhée verte et bleue, vous perdrez du temps Lepetitlord [Fauntleroy] "
"Il manque 10° sur les température estivale. La Lorraine est un des coin les plus chaud de France, en été (et un des plus froid en hiver). En 2003, Meteo France annonçait 48°C, mais dans la rue, à Nancy, je vous assure que le thermomètre affichait 50. Demandez aux Lorrains, avant de publier des conneries.","Ça fait des années que tu imposes ton pov-pushing pro-shinto à l encyclopédie ! Ça suffit, moi j dis ! Je vais trainer devant le CAR tes petites fesses de fan de manga, pour qu on te retire tes outils d admin dont tu abuses pour imposer ton point de vue de fétichiste des portails païens, et tu sera fouetté en place public et... oh un poné ! Lilyu (Répondre) "
" Fait en vitesse. Je me demande si point matériel et particule ponctuelle ne mériteraient pas une fusion, j ai posé la question ici. Skippy le Grand Gourou (d) ",Qui est le con qui met 236 communes en corse ?! alors qu il y en a 360 vous êtes débiles putain
" C est bon, apparemment j ai relu un texte de l inra et le commentaire de Papillus. Il s agirait d un comportement sexuel. Je me penche à présent la question des races de chiens qui ne seraient plus interfécondes. Ayadho ","Bonjour, Je voudrais te parler De la suppression du fichier Evolucas de Petit-Bourg que toi-même à supprimé J veux bien l croire que tu fais ton truc et tout mais faudrait pas trop me prendre pour un con. Om56860 (d) Om56860"
"PS ce site, mentionné dans l article, propose ici un bon sourçage, une bonne biblio et une approche qui me semble très honnête. Addacat (d) ",   Un petit consseil jette toi en bas d une fenêtre. Ca reglera aucun problême mais au moin on t entendera pu jacasser   
"Bonjour    92.184.125.237   , Votre modification sur l article « Attentats du 13 novembre 2015 en France » a été    annulée    car elle porte atteinte à l objectif encyclopédique ou aux règles de Wikipédia. Si vous souhaitez contribuer aux articles qui vous intéressent, il vous faut respecter les    principes fondateurs    de Wikipédia. Dans le cas contraire, cela sera considéré comme une dégradation volontaire et un administrateur pourra vous empêcher d écrire sur l’ensemble de Wikipédia. Le    sommaire de l aide    est à votre disposition pour vous guider dans l apprentissage de Wikipédia et éviter que vos prochaines contributions ne soient annulées. N hésitez pas également à solliciter des bénévoles pour obtenir une aide personnalisée, en laissant un message sur le    forum des nouveaux   . Vous pouvez aussi me contacter. Ariel (discuter) ",Vitellius fils de tepu qui t a donné le droit de renverser othon? gros tarba va te fair keni sale niqueur de b i t e s !
"D accord, ce n est pas grave. Je vous ai demandé parce que ça touchait, de près ou de loin, les mathématiques. Mais je comprends que ce ne soit pas dans vos cordes. Cordialement, –89.94.82.139 (discuter) ","Je suis pas mou, je dirais même que c est bien dur. J aimerais bien m amuser aussi avec ton clito.Diloy35 [[[Discussion Utilisateur:Diloy35|(d)]]] "
"Coucou, fais gaffe, je crois que tu rajoutes en doublon la géolocalisation. J avais déjà mis le paramètre sur les gares de la ligne Poitiers - Limoges. Cordialement. Coyote du 86 [[[Discussion_utilisateur:Coyote_du_86|Me contacter]]] ","extrait Ambiguïté toujours lorsqu il joue avec une judéité insaisissable.  Comment leur faire confiance, ils ont tué le Christ , lâche-t-il sur Boulbi .  Paraît que j suis juif  sur Gun in my hand. Une appartenance invisible qui hérisse les poils des antisémites de banlieue.  C est une rumeur qui court. Il y a beaucoup de racisme entre les Arabes, les juifs, les Noirs. Le fait de dire que je suis juif, c est une façon de me dénigrer. Maintenant, c est clair, je m appelle Elie. Elie est un prophète et un prénom très répandu chez les juifs que ma mère, athée, aimait bien. Ma mère est française, mon père est sénégalais. Si j étais juif, je le dirais. Aucune honte. Et quand je dis Ils ont tué le Christ, je parle des êtres humains. S ils ont été capables de tuer le fils de Dieu, que nous réservent-ils à nous ? "
"Ce n est pas MA science infuse, lisez l article sur Pierre de Chabot, imbécile ! j en ai assez que vous vous évertuez à croire que Pierre de Chabot ne soit un memebre de la famille Chabot ! C est absolument sidérant ! Lisez l article !!!! Keckel (d) ",yo moi je la trouve sympa la stoechiometrie je l ai invitée a boir 1 verre elle a trop bue et elle a gérbé des reactifs chimiques^^ sans dec  arretez de vou la jouer vou etes kremen en marge de la societe XD car serieux vou pensez VRAIMENT qu ecrir ces conneries vou rendra + intelligents?ca vou tuerai de parler ac des thermes simples a+
"Biscotte quand tonton Huissier il répare les vilaineries de trois vandales à la fois, son cerveau il arrive plus à suivre ^^ A bientôt ! ",aller tou te chier gagne de tete de glan vous etes des esti de tapete aller vou ferre pognarder criss de gagne de pédophile
". Oui, c est tout à fait cela il faut au moins trois occurrences de cette page sur d autres pages de l encyclopédie. Pour le reste, je vous invite - si ce n est déjà fait - à dialoguer avec qui a apposé les autres bandeaux. Bonne journée. ",Manu t es pas trés mignon mais qu est ce que tu es rigolo alors continu de nous amusés salut à toi Putain de camion !!
"il y a quelque mois je vous ai invité à un wikimeet Belge. Malgré des problèmes le wikimeet a eu lieu, avec un petit nombre de participants. ( Pendant ce wikimeet on a parlé d une wikimedia Belge. Je voudrais vous inviter à participer et à y penser sur meta:Wikimedia BE Henna ","Vous n êtes qu un tyran, vous ne répondez à AUCUN de mes arguments (qu en est-il de l article Harry Potter), je vous signale à Wikipédia. Vous êtes incapable de faire une contribution de valeur et ne savez que supprimer. Wikipédia se passerait bien de vous."
"Bonjour, L’article «        » est proposé à la suppression ( Wikipédia:Pages à supprimer). Après avoir pris connaissance des critères généraux d’admissibilité des articles et des critères spécifiques, vous pourrez donner votre avis sur la page de discussion    /Suppression   . Le meilleur moyen d’obtenir un consensus pour la conservation de l’article est de fournir des sources secondaires fiables et indépendantes. Si vous ne pouvez trouver de telles sources, c’est que l’article n’est probablement pas admissible. N’oubliez pas que les principes fondateurs de Wikipédia ne garantissent aucun droit à avoir un article sur Wikipédia. Jelt (discuter) ","Oh si superdoué pour la connerie caca-boudin, ça il sait faire... ©éréales Kille® ⌨ ☺ "
"Je ne fais que me défendre de vos nombreux abus et je ne vous passerai rien. Pour vous wikipédia n est autre que le champ d affirmation de votre arbitraire, de votre non-neutralité au dériment de toute pensée différente.fl0 fl0"," Si t avais vu son cul, tu te poserai pas autant de question mon grand. 90.29.52.34 (discuter) "
"Salut Meo Je sais pas pourquoi tu ne passes plus ici que pour cracher ta bile, et ok, c est pas mes oignons. Allez, je vais même pas te dire que c est dommage, juste, à de ces jours, quand tu seras dans de meilleures dispositions, en espérant que ça arrivera. Mica (d) ",Les Islamistes radicaux ne sont qu une bande de porcs degenerés!!! Mort a vous bandes de chiens de votre mere!!! Vous etes que des parasites pour notre monde!!!
"Bonjour, merci pour ta proposition Il est vrai que j ai déjà une petite expérience sur Wikipédia, j aurais dû me lancer dans le parrainage plus tôt… Néanmoins, je me pose encore beaucoup de questions, et je pense que tu es amplement qualifié pour m apporter l éclairage de ton expérience ! Si bien sûr ton offre tient toujours, je l accepte avec plaisir. Amicalement, od†n [[[Discussion Utilisateur:Od1n|speak with dead]]] ","Ach, Gruss Gott! Donnerwetter! Ce n est pas parce que vous confessez (ach, lieber gott) avoir été pris la main dans le sac que vous vous assurerez le repos éternel. Eh, non, Eh non, je ne subodore ( pourtant, cela devrait) aucune contrition dans vos propos!! Vos mauvaises actions visant à reverter de façon sauvage des vérités pourtant très chrétiennes ne devraient vous valoir que les flammes de l enfer! Allez tschuuss und gute Nacht"
"Bonjour, Très sincèrement, je le sais, ce n est ni dans les règles, encore moins dans mes habitudes mais là franchement: partie traduite ou pas, il est rare de lire un tel tissu de conneries et de mensonges. Je sais bien que cette page n est pas un forum de discussion, mais là, ça dépasse l entendement ; On dirait une page de propagande ISLAMOPHOBE, à l instar de tout ce que l on vit actuellement en France. Je vous conseille, messieurs ou mesdames les co-rédacteurs, de lire le Saint Coran, si ce n est pour votre culture générale, au lieu de déblatérer et de pérorer de telles âneries. Depuis le titre jusqu au notes de bas de pages, prétendues références, ce ne sont que Spéculations, Blasphèmes, Conjectures et Approximations... La lutte contre la désinformation à la vie dure sur Wiki Francophone... À bons entendeurs Salut, Salam, Shalom (et cela s adresse également aux administrateurs compétents) et que Dieu vous pardonne car il est bon et miséricordieux, Ainsi soit-il. Benjamin Quintanilla Chatenet", Juste pour emmerder les   enculés d leur race   qui disent que c est mal op KoS 
"Bonsoir Floflo62, Oui j ai vu et j ai donc protégé la page en renommage pour un mois pour mettre fin à cette guerre d édition. J espère que l arbitrage règlera enfin les choses. Udufruduhu (d) ",putin mais salut la sa me pete les couille sa marche pas c coneri de merde en + jai envi de chier
"Bonjour       , Merci de ne    plus    effectuer de modifications non encyclopédiques sur Wikipédia, car cela est considéré comme du vandalisme et peut être sanctionné, notamment par un blocage de votre accès en écriture à ce site. Si vous voulez vous familiariser avec le projet, veuillez consulter la page d’aide ou utiliser le bac à sable.Catégorie:Vandale averti Gypsy ","Ne t énerve pas fier nain barbu, il y a toujours un peu de tension du côté des jurés, c est le lot de chaque WWC. Raison de plus pour être irréprochable comme tu l es. Bonne soirée Lebrouillard demander audience "
"PoppyYou re welcome . Superbe, merci Zunkir !! Je suis assez d accord avec le second point de Xic sur le plan. PoppyYou re welcome ",On apprend rien à la lecture de ce résumé et la liste des chapitres est inutile. Vous tenez vraiment à être ridicules ? 82.123.137.1 
