chosen,rejected
"You also need consensus to exclude the image. I agree with MotherAmy. Also, I can not see how the image in question is _not_ related to breastfeeding; please explane.","And how did I create that account? I cannot change my ip address, since proxies are blocked in wikipedia, and I'm not so stupid to go in some internet cafes only to edit something that would have been undid soon after. Just for you to know, I told ALL my friends to edit those pages, because I want Wikipedia to be a REAL encyclopedia, not just a stupid website with untrue information. I don't care anymore though. You don't even care about your own website. It's full of people who are distorting and deforming the facts, and you don't do a damn thing about it. Instead, you ban users who are trying to correct those facts. And what about those other reasons you don't let a page to be created? Notability? Who cares about notability? And Encyclopedia's goal should be to provide information about as much thing as possible and as much correct as possible. Unfortunately that is not what you are doing. You are doing the inverse thing. Perhaps you are trying to save bandwith and you don't even bother checking wherever what people write is true or ridiculously false? This Wiki thing is becoming ridiculous and stupid, if you can't even decide whenever something is true or not. The more right people contribute, the better. The more stupid people contribute, the worse. The more lazy and unacceptable the administration is, the more unacceptable the wiki project becomes."
"I knew I'd screw something up , particularly as I've done rephrasing in haste. Thanks for being watchful. If you could do better for the samuyao part, I'd appreciate it... 
 As for the picture, there's nothing on Commons. These  are great, but not free (","WIKIPEDIA AT IT'S FINEST:

99.141.246.39 I want you to cry me a river, build a bridge and get the fuck over it.   Bits andPieces"
"""
My removal of a single word in these articles was not questionable in the least. There have been and continue to be, to varying degrees of seriousness, numerous different and recurring problems with your editing, so it should not come as a surprise that there are numerous people, including me, monitoring your contributions. For the most part, I intentionally avoid interacting with you because your response is always needlessly aggressive and unpleasant. As always, I will continue to attempt to discuss things calmly and constructively however difficult you insist on making it. bigissue ""","==haha== 
 what vandalism, idiot?  ''''"
"Nightwish, Metal Ganres, And Metal Music

This is mainly in concern to your post on the Nightwish page. Please do not take this in any way, shape or form as an attack, but more as a offer of guidance.

I highly suggest, that when you read an article, you read it thoroughly. If you are unsure of the meaning of something, follow the link associated with it, and read the article about it. If a link is not provided, a good dictionary site such as this one should help.

In relevance to Nightwish's musical style, they are not Gothic. For reasons why, i suggest you read the articles Symphonic Metal and Gothic Metal.

In relevance to metal genre pages, and metal bands in genre. There is often discussion upon things to do with these, but low and behold, please be assured there is a dedicated network of users who work on this musical form, and the bands within, who are all highly experienced in the topic, and all work with, and sometimes against each other, to make the articles the best they can be.

Please feel free to join any discussion on any page, but please read through previous disscussions, to see why the comments currently made, are being made.

Hope you fair well, and thank you for the time taken to comment on Nightwish's current talk page.",MONGO is a homosexual crybaby!
""" 

 == """"M880 CUCV""""? == 

 NO ONE ever called the M880 family """"CUCVs."""" 

 The CUCV term was created in the '80s when the GM trucks were purchased. 

 Everyone called the Dodge pickups """"880s.""""""","The articles concerned are approximately 90% rubbish. I have no intention of re-tagging them, let them stay on Wikipedia for all I care, they fit in rather nicely with all the other bullshit."
"To request unblocking:

    * IP address: http://en.wikipedia.org/wiki/User_talk:72.14.194.31
    * Blocking admin: Netsnipe
    * Block reason: 
    * Block originally applied to: 72.14.194.31
    * Your account name (if you have one):Chaos.theory.d
    * An explanation of why your block is unfair: didnt know about google accelerator block","An administrator said FUCK to me.   

    

 Goodbuy."
"notice| is going on a long wikibreak and may eventually be back, but maybe not. If you need to talk to him try an email, but it may not be responded to",":Hey Materialscientist, go screw yourself. This has nothing to do with you, dipsh*t."
"Wasted Time R, just what are you prattling on about now? So annoying as usual.","Honestly, I do not know which .''' you are talking about. Please point them out to me. Oh, and fuck you, you sonovabitch."
→ English Wikipedia←,"Comment 

The gnaa are among the biggest losers on the planet.  Their website, a collection of some of the most unfunny shit I've ever read, is an example of how to fail at life.  Verdict: unfunny, unoriginal, piss poor."
"""::*No serious historians give credibility to the """"Khzar"""" origins of the Jews of Ashkenaz; it is a myth promoted by antisemites to attack the historical connection between the European Jews and the Land of Israel. Koestler's was an amateur attempt to exculpate Jews from the Christian false accusation of deicide. Koestler's work is not based on fact or evidence. talk 

""",word that says i hate our guts and get away from me bitch
""" 

  Please do not add unsourced or original content, as you did to Grand Central – 42nd Street (New York City Subway). Doing so violates Wikipedia's verifiability policy. If you continue to do so, you may be blocked from editing Wikipedia.    
 :If this is a shared IP address, and you didn't make the edit, consider creating an account for yourself so you can avoid further irrelevant notices.""",hey dead set Fuckhead!!
"Feather 

There is no citation as to how a quill looked in the past. Therefore, it is opinion only.","""

I'd love for you to come to the talk page for """"List of gothic rock bands"""" and describe just why the bands I removed have a place on the page. If your answer is """"Well, because some journalist said so"""", then you need to back down. I've been involved in the goth scene (but am not at the moment) and the MOST irritating thing to goths is when the metal crowd try to budge in and try to normalise the misconception that any form of metal would have anything to do with the gothic rock genre. There was a concensus made previously, but Blackmetalbaz chose to ignore it and decided to go dictator on the article. WHY is someone who SO OBIOUSLY has an agenda of normalising the misconceptions get control over an article, when MANY MANY people INVOLVED IN THE ACTUAL FUCKING SCENE don't get to edit SHIT?! It's BULL SHIT. Kthx.   """
"Good call 

That was the professional edit. The other versions were not. Kudos.  logos",i mean how much can you possible say about the word fuck
"== Thank you very much for help with N. arizonaria! == 

 Dear CactusWriter, 

 I just wanted to thank you very much for your help in editing my N. arizonaria page - its the first page I've created and am very happy to know others are willing to help me wikify it enough for use. I just wanted to let you know that I am currently waiting for Dr. Erik Greene and John Gruber to sign permission for their photos to be uploaded to wiki-media - they have already given me free access to many very nice photos but I just wanted to let you know that they have not been uploaded yet but hopefully will be shortly. I also just had a quick question - I re-wrote the Biston Strataria page on april 30th, however I was not signed into my account and only my IP address is listed under the history so other users cannot contact me - would you happen to know how I could fix this so I can better be able to communicate with the users there? 

 Thank you very much!",This user is the child of a whore.
":*Ok, sounds good.  Let's see if I can figure out the official notice template, just for gins.... ok, I think that's right.     

 ==Deletion review for Bibliography of Aeolian Research A== 
 An editor has asked for a deletion review of Bibliography of Aeolian Research A. Because you closed the deletion discussion for this page, speedily deleted it, or otherwise were interested in the page, you might want to participate in the deletion review.","== Oh ye, delete it now 'cause the English aren't ashamed. == 

 But when any other country is rioting front page right? Hypocrites."
"""
 Thanks, I thought I should adhere to the Talk Header and also WP:BLP, which you are violating.  No-Blast ""","Freudian theory? 

Huh? What the hell is with that far fetched crok of shit? If that merits two lines, I'll come up with my own wackier theory."
"For now, I have lost. But I will come back with a vengeance I promise you that.
                                                                         -Karl P","Fk Off==
Fk off you Dragon Ball nerd. You like animey and manja. You son of a bh. You were fking mean to VegetaSaiyan, the fking nerd. Go fk off and get off Wikipedia, you fker.

=="
"Deletion of BenQ 

Can you reconsider your deletion of BenQ?  It's a fairly large company pretty well known in the computer industry with lots of coverage .  It is linked to several articles and the  tags added by  appear to be more like vandalism due to the sheer number of them added.  Thanks. =)","thanks for all your hard work 

look here you small penis faggot, you better watch your mouth or you going to get knocked the fuck out over wiki fuking pedia! you watch but who watches you!!!
your life is overrrrrrrrrrrrrrrrrrr
\

hit me up on facebook

fag"
"The chromosphere is entirely composed of spicules.

Should this sentence be removed - as far as I can tell it isn't accurate.",suck my dick i dont give a fuck
"The Christafari group has very legit sources. I think that you are being way too prejudice simply because they're a Christian group. So far all I see is an anti-Christian agenda to try and make it seem like Marley would never give up the Rasta. Lets be fair with the sources and not pick at the people providing them. Marley died a Christian, not a Rasta.","Dave! LOL You have so many user names!!! 

You're a fraud DAVE"
"believe it is original research to say that simply being listed in the book is verification enough.   
I think the pseudoscience label can be sourced and should probably be in the lede. But I don't","Hello!

Fuck you, high and mighty twat. Go fuck yourself, because I can't see you getting any action."
